DistrictName,DistrictId,Constituency,CandidateName,PartyId,PartyName
Dang,56,5,Bangshi Kumar Sharma,13,Rastriya Prajatantra Party Nepal
Dang,56,5,Kul Bahadur Oli,20,Nepal Sadhvawana Party (Anandidevi)
Dang,56,5,Krishna Bahadur Nepali,12,Rastriya Janamukti Party
Dang,56,5,Dinesh Giri,99,Independent
Dang,56,5,Sher Bahadur Gharti,99,Independent
Dolpa,57,1,Ram Bahadur Bohara,6,Communist Party of Nepal (Maoists)
Dolpa,57,1,Karna Bahadur Budha,4,Rastriya Prajatantra Party
Dolpa,57,1,Om Bahadur Budha,1,Communist Party of Nepal  (UML)
Dolpa,57,1,Dil Bahadur Bista,2,Nepali Congress
Dolpa,57,1,Arjun Bahadur Shahi,3,Rastriya Janshakti Party
Dolpa,57,1,Tejendra Bahadur Shahi,5,Janamorcha Nepal
Dolpa,57,1,Shyam Bahadur Rokaya,13,Rastriya Prajatantra Party Nepal
Mugu,58,1,Nav Raj Dhami,6,Communist Party of Nepal (Maoists)
Mugu,58,1,Chandra Bahadur Shahi,1,Communist Party of Nepal  (UML)
Mugu,58,1,Hasta Bahadur Malla,2,Nepali Congress
Mugu,58,1,Dev Prasad Budha,4,Rastriya Prajatantra Party
Mugu,58,1,Man Bahadur Shahi,15,Communist Party of Nepal (M.L.)
Mugu,58,1,Raj Bahadur Bham,9,Rastriya Janamorcha
Mugu,58,1,Charesh Bahadur Bham,5,Janamorcha Nepal
Mugu,58,1,Prem Bahadur Malla,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Mugu,58,1,Bishnu Bahadur Rawal,7,Nepal Workers and Peasants Party
Mugu,58,1,Top Bahadur Hitan,99,Independent
Mugu,58,1,Lal Bahadur Damai,13,Rastriya Prajatantra Party Nepal
Jumla,59,1,Naresh Bhandari,6,Communist Party of Nepal (Maoists)
Jumla,59,1,Din Bandhu Shrestha,2,Nepali Congress
Jumla,59,1,Dilli Bahadur Mahat,1,Communist Party of Nepal  (UML)
Jumla,59,1,Dilli Prasad Kafle,7,Nepal Workers and Peasants Party
Jumla,59,1,Mansur Sunar,4,Rastriya Prajatantra Party
Jumla,59,1,Gauri Karki,9,Rastriya Janamorcha
Jumla,59,1,Kali Bahadur Rokaya,5,Janamorcha Nepal
Jumla,59,1,Bishnu Bahadur Bhandari,3,Rastriya Janshakti Party
Jumla,59,1,Ratna Bahadur Shahi,13,Rastriya Prajatantra Party Nepal
Jumla,59,1,Ram Bahadur Rawat,34,League Nepal Shanti Ekata Party
Kalikot,60,1,Khadga Bahadur Bishwakarma,6,Communist Party of Nepal (Maoists)
Kalikot,60,1,Hikmat Bahadur Bista,2,Nepali Congress
Kalikot,60,1,Tula Raj Bista,1,Communist Party of Nepal  (UML)
Kalikot,60,1,Nanda Bahadur Shahi,7,Nepal Workers and Peasants Party
Kalikot,60,1,Man Bahadur Bam,4,Rastriya Prajatantra Party
Kalikot,60,1,Dip Bahadur Shahi,3,Rastriya Janshakti Party
Kalikot,60,1,Dev Jung Shahi,9,Rastriya Janamorcha
Kalikot,60,1,Dharma Bhandara,5,Janamorcha Nepal
Kalikot,60,1,Dhir Bahadur Shahi,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Kalikot,60,1,Krishna Prasad Pandey,13,Rastriya Prajatantra Party Nepal
Kalikot,60,1,Narendra Bahadur Shahi,18,Nepal Samata Party
Humla,61,1,Karn Jit Budhathoki,6,Communist Party of Nepal (Maoists)
Humla,61,1,Jeevan Bahadur Shahi,2,Nepali Congress
Humla,61,1,Gorakh Bahadur Bogati,1,Communist Party of Nepal  (UML)
Humla,61,1,Naina Bahadur Rawat,4,Rastriya Prajatantra Party
Humla,61,1,Bir Jung Shahi,5,Janamorcha Nepal
Humla,61,1,Jaya Ram Rawol,15,Communist Party of Nepal (M.L.)
Humla,61,1,Brikh Bahadur Mahat,13,Rastriya Prajatantra Party Nepal
Humla,61,1,Khadke Kami,99,Independent
Humla,61,1,Sunam Singh Gurung,14,Communist Party of Nepal (Unified)
Humla,61,1,Til Bir Rawat,3,Rastriya Janshakti Party
Humla,61,1,Norjum Lama,99,Independent
Humla,61,1,Nanda Dev Karki,34,League Nepal Shanti Ekata Party
Jajarkot,62,1,Kali Bahadur Malla,6,Communist Party of Nepal (Maoists)
Jajarkot,62,1,Rita Rawal,1,Communist Party of Nepal  (UML)
Jajarkot,62,1,Chinta Kumari Wagle,2,Nepali Congress
Jajarkot,62,1,Govinda Bikram Shah,4,Rastriya Prajatantra Party
Jajarkot,62,1,Top Bahadur Thapa,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Jajarkot,62,1,Kaushi Bahadur Khadka,3,Rastriya Janshakti Party
Jajarkot,62,1,Chandra Bahadur Oli,22,Communist Party of Nepal (United Marxist)
Jajarkot,62,1,Gopal Bikram Shah,13,Rastriya Prajatantra Party Nepal
Jajarkot,62,2,Bhakta Bahadur Shah,6,Communist Party of Nepal (Maoists)
Jajarkot,62,2,Krishna Bahadur Budha,1,Communist Party of Nepal  (UML)
Jajarkot,62,2,Yagya Bahadur Khatri,2,Nepali Congress
Jajarkot,62,2,Dhan Bahadur Adhikari,4,Rastriya Prajatantra Party
Jajarkot,62,2,Jaya Bahadur Giri,3,Rastriya Janshakti Party
Jajarkot,62,2,Krishna Bahadur Shahi,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Jajarkot,62,2,Janak Bahadur Chalaune,22,Communist Party of Nepal (United Marxist)
Jajarkot,62,2,Gopal Bikram Shah,13,Rastriya Prajatantra Party Nepal
Dailekh,63,1,Ganesh Bahadur Khadka,2,Nepali Congress
Dailekh,63,1,Ammar Bahadur Thapa,1,Communist Party of Nepal  (UML)
Dailekh,63,1,Karna Bahadur Basnet,6,Communist Party of Nepal (Maoists)
Dailekh,63,1,Narma Kumari Gurung,7,Nepal Workers and Peasants Party
Dailekh,63,1,Khadga Bahadur Chand,4,Rastriya Prajatantra Party
Dailekh,63,1,Bhakta Bahadur Shahi,13,Rastriya Prajatantra Party Nepal
Dailekh,63,1,Janak Raj Sharma,9,Rastriya Janamorcha
Dailekh,63,1,Hasta Bahadur Katuwal,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Dailekh,63,1,Ramesh Tiwari,5,Janamorcha Nepal
Dailekh,63,1,Chakra Bahadur Singh Thakuri,3,Rastriya Janshakti Party
Dailekh,63,1,Santosh Kumar Rawal,99,Independent
Dailekh,63,2,Raj Bahadur Budha,1,Communist Party of Nepal  (UML)
Dailekh,63,2,Him Bahadur Shahi,2,Nepali Congress
Dailekh,63,2,Thir Bahadur Karki,6,Communist Party of Nepal (Maoists)
Dailekh,63,2,Tarka Bahadur Baduwal,7,Nepal Workers and Peasants Party
Dailekh,63,2,Bharat Bahadur Shahi,9,Rastriya Janamorcha
Dailekh,63,2,Kaushila Shahi,4,Rastriya Prajatantra Party
Dailekh,63,2,Ram Bahadur Thapa,3,Rastriya Janshakti Party
Dailekh,63,2,Dhakendra Bahadur Shahi,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Dailekh,63,2,Nara Bahadur Thapa,13,Rastriya Prajatantra Party Nepal
Surkhet,64,1,Kamala  Sharma,1,Communist Party of Nepal  (UML)
Surkhet,64,1,Lal Bahadur Ghale,2,Nepali Congress
Surkhet,64,1,Khadga Bahadur Gharti,6,Communist Party of Nepal (Maoists)
Surkhet,64,1,Laxmi Prasad Sharma,4,Rastriya Prajatantra Party
Surkhet,64,1,Karna  Bahadur Thapa,46,Nepali Janata Dal
Surkhet,64,1,Tulsi Prasad Poudel,3,Rastriya Janshakti Party
Surkhet,64,1,Bal Krishna Sunar,9,Rastriya Janamorcha
Surkhet,64,1,Bel  Bahadur Thapa,12,Rastriya Janamukti Party
Surkhet,64,1,Krishna  Bahadur Budha,13,Rastriya Prajatantra Party Nepal
Surkhet,64,1,Jeevan Kumar Shakya,7,Nepal Workers and Peasants Party
Surkhet,64,2,Yam Lal Kandel,1,Communist Party of Nepal  (UML)
Surkhet,64,2,Hriday Ram Thani,2,Nepali Congress
Surkhet,64,2,Sita Kumari Nepali,6,Communist Party of Nepal (Maoists)
Surkhet,64,2,Bal  Bahadur Bhandari,4,Rastriya Prajatantra Party
Surkhet,64,2,Mohan Thapa,9,Rastriya Janamorcha
Surkhet,64,2,Dhyanendra Bikram Shahi,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Surkhet,64,2,Tila Thapa Garanja,60,Lok Kalyankari Janata Party Nepal
Surkhet,64,2,Ganesh  Bahadur Nepali,5,Janamorcha Nepal
Surkhet,64,2,Sun Keshra Shahi,7,Nepal Workers and Peasants Party
Surkhet,64,2,Krishna  Bahadur Thapa,3,Rastriya Janshakti Party
Surkhet,64,2,Bharat Prasad Dhakal,13,Rastriya Prajatantra Party Nepal
Surkhet,64,2,Ram  Bahadur Thapa,12,Rastriya Janamukti Party
Surkhet,64,3,Nara  Bahadur Bista,6,Communist Party of Nepal (Maoists)
Surkhet,64,3,Nava Raj Rawat,1,Communist Party of Nepal  (UML)
Surkhet,64,3,Shiv Raj Joshi,2,Nepali Congress
Surkhet,64,3,Kabi Ram Puri,4,Rastriya Prajatantra Party
Surkhet,64,3,Bir  Bahadur Salami,12,Rastriya Janamukti Party
Surkhet,64,3,Ranta Bikram Rana,9,Rastriya Janamorcha
Surkhet,64,3,Karn  Bahadur Thapa,3,Rastriya Janshakti Party
Surkhet,64,3,Kalam Bahadur Shahi,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Surkhet,64,3,Tek Bahadur Thapa,60,Lok Kalyankari Janata Party Nepal
Surkhet,64,3,Prem Kumar Thapa,7,Nepal Workers and Peasants Party
Surkhet,64,3,Yam Lal Sapkota,99,Independent
Surkhet,64,3,Lab  Bahadur Shahi,27,Hindu Democratic Party
Surkhet,64,3,Bidhya Shah,13,Rastriya Prajatantra Party Nepal
Surkhet,64,3,Bir Bigyan Rawat,34,League Nepal Shanti Ekata Party
Banke,65,1,Tilak Pariyar,6,Communist Party of Nepal (Maoists)
Banke,65,1,Dev Raj Bhar,1,Communist Party of Nepal  (UML)
Banke,65,1,Gajendra  Bahadur Hamal,2,Nepali Congress
Banke,65,1,Phularam Tharu,24,"Madhesi People's Rights Forum, Nepal"
Banke,65,1,Prem  Bahadur Bhandarai,4,Rastriya Prajatantra Party
Banke,65,1,Padam  Bahadur Malla,15,Communist Party of Nepal (M.L.)
Banke,65,1,Rati Ram Tharu,3,Rastriya Janshakti Party
Banke,65,1,Khalu Prasad Chaudhari,26,Communist Party of Nepal (Marxist)
Banke,65,1,Man  Bahadur Gurung,14,Communist Party of Nepal (Unified)
Banke,65,1,Kamal  Bahadur Shahi,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Banke,65,1,Ganesh Prasad Tharu,66,Federal Democratic National Forum
Banke,65,1,Tulsi Ram Sapkota,9,Rastriya Janamorcha
Banke,65,1,Tiwari Ahir,20,Nepal Sadhvawana Party (Anandidevi)
Banke,65,1,Bhim Lal Jaishi,22,Communist Party of Nepal (United Marxist)
Banke,65,1,Shiv Bharati,5,Janamorcha Nepal
Banke,65,1,Gomadevi Shahi,7,Nepal Workers and Peasants Party
Banke,65,1,Surendra  Bahadur Thapa,13,Rastriya Prajatantra Party Nepal
Banke,65,1,Laxmi Prasad Tharu,99,Independent
Banke,65,2,Mohammad Estiyak Rai,24,"Madhesi People's Rights Forum, Nepal"
Banke,65,2,Dinesh Chandra Yadav,1,Communist Party of Nepal  (UML)
Banke,65,2,Athar Hussain Pharuki,6,Communist Party of Nepal (Maoists)
Banke,65,2,Kailash Nath Kasudhan,2,Nepali Congress
Banke,65,2,Pasupati Dayal Mishra,4,Rastriya Prajatantra Party
Banke,65,2,Munbbar Ali Haluwai,61,Sadhvawana Party
Banke,65,2,Lal  Bahadur shah,14,Communist Party of Nepal (Unified)
Banke,65,2,Ram Gopal Kurmi,20,Nepal Sadhvawana Party (Anandidevi)
Banke,65,2,Amresh  Bahadur Singh,58,Nepal Janata Party
Banke,65,2,Nanakau Kha,26,Communist Party of Nepal (Marxist)
Banke,65,2,Ramesh Kumar Tripathi,3,Rastriya Janshakti Party
Banke,65,2,Najmuddin  Kha,46,Nepali Janata Dal
Banke,65,2,Babu Kha Pathan,13,Rastriya Prajatantra Party Nepal
Banke,65,2,Bindeswori Prasad Burma,5,Janamorcha Nepal
Banke,65,2,Meena Shesh,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Banke,65,2,Sita Adhikari,9,Rastriya Janamorcha
Banke,65,2,Lokman Pun,7,Nepal Workers and Peasants Party
Banke,65,3,Sarbadev Prasad Ojha,24,"Madhesi People's Rights Forum, Nepal"
Banke,65,3,Parma Nanda Kurmi,6,Communist Party of Nepal (Maoists)
Banke,65,3,Sushil Koirala,2,Nepali Congress
Banke,65,3,Dhawal Shamser J.B.R.,4,Rastriya Prajatantra Party
Banke,65,3,Samsuddin Siddiki,1,Communist Party of Nepal  (UML)
Banke,65,3,Rajesh Kumar Burrma(Kurmi),20,Nepal Sadhvawana Party (Anandidevi)
Banke,65,3,Bijaya Kumar Gupta,62,Tarai Madhes Loktantrik Party
Banke,65,3,Chunamani Regmi,14,Communist Party of Nepal (Unified)
Banke,65,3,Ganga Ram Kandu,26,Communist Party of Nepal (Marxist)
Banke,65,3,Nagendra Kunwar,46,Nepali Janata Dal
Banke,65,3,Dipendra  Bahadur Singh,13,Rastriya Prajatantra Party Nepal
Banke,65,3,Ganesh Khanal,5,Janamorcha Nepal
Banke,65,3,Karim Box Pathan,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Banke,65,3,Rajjab Ali Haluwai,99,Independent
Banke,65,3,Rasid Ahamad Manihar,7,Nepal Workers and Peasants Party
Banke,65,3,Momina Khatun,9,Rastriya Janamorcha
Banke,65,3,Dhan Singh Rana Magar,12,Rastriya Janamukti Party
Banke,65,3,Phatte Singh Tharu,3,Rastriya Janshakti Party
Banke,65,4,Purna Kumari Subedi,6,Communist Party of Nepal (Maoists)
Banke,65,4,Govinda Prasad Koirala,1,Communist Party of Nepal  (UML)
Banke,65,4,Krishna Man Shrestha,2,Nepali Congress
Banke,65,4,Mahabub Shah,61,Sadhvawana Party
Banke,65,4,Phatte Singh Tharu,3,Rastriya Janshakti Party
Banke,65,4,Hira Lal Loniya,24,"Madhesi People's Rights Forum, Nepal"
Banke,65,4,Thakur Singh Tharu,4,Rastriya Prajatantra Party
Banke,65,4,Chandra Bir Kami,26,Communist Party of Nepal (Marxist)
Banke,65,4,Nara  Bahadur Thapa Chhetri,46,Nepali Janata Dal
Banke,65,4,Bishnu kant Acharya,7,Nepal Workers and Peasants Party
Banke,65,4,Khadak  Bahadur Kami,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Banke,65,4,Krishna Kumar Ale,60,Lok Kalyankari Janata Party Nepal
Banke,65,4,Man  Bahadur Bhandari,9,Rastriya Janamorcha
Banke,65,4,Gita Kumari Sunar,5,Janamorcha Nepal
Banke,65,4,Bhawani  Prasad Sharma,22,Communist Party of Nepal (United Marxist)
Banke,65,4,Madan Kumar Thapa,12,Rastriya Janamukti Party
Banke,65,4,Bhin Singh Thakuri,14,Communist Party of Nepal (Unified)
Banke,65,4,Usha Khatri,20,Nepal Sadhvawana Party (Anandidevi)
Banke,65,4,Deepak  Bahadur Singh,13,Rastriya Prajatantra Party Nepal
Banke,65,4,Parsu Narayan Chaudhari (Tharu),66,Federal Democratic National Forum
Bardiya,66,1,Sarala Regmi,6,Communist Party of Nepal (Maoists)
Bardiya,66,1,Bamdev Gautam,1,Communist Party of Nepal  (UML)
Bardiya,66,1,Malati Sodari,2,Nepali Congress
Bardiya,66,1,Govinda Prasad Tharu,4,Rastriya Prajatantra Party
Bardiya,66,1,Nara Bahadur Bohara,15,Communist Party of Nepal (M.L.)
Bardiya,66,1,Thakur Singh Tharu,24,"Madhesi People's Rights Forum, Nepal"
Bardiya,66,1,Resham  Bahadur Chaudhari,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Bardiya,66,1,Keshav Raj Poudel,5,Janamorcha Nepal
Bardiya,66,1,Surya  Bahadur Singh,3,Rastriya Janshakti Party
Bardiya,66,1,Gobinda Prasad Tharu,62,Tarai Madhes Loktantrik Party
Bardiya,66,1,Balram Upadhaya Kafle,99,Independent
Bardiya,66,1,Prakash  Bahadur Shahi,7,Nepal Workers and Peasants Party
Bardiya,66,1,Indira Upadhaya,9,Rastriya Janamorcha
Bardiya,66,1,Karn  Bahadur Khadka,13,Rastriya Prajatantra Party Nepal
Bardiya,66,2,Bishnu Prasad Chaudhari Tharu,6,Communist Party of Nepal (Maoists)
Bardiya,66,2,Sanjaya Kumar Gautam,2,Nepali Congress
Bardiya,66,2,Ram Kumar Tharu,61,Sadhvawana Party
Bardiya,66,2,Shyam Prasad Dhakal,1,Communist Party of Nepal  (UML)
Bardiya,66,2,Bhim  Bahadur K.C.,15,Communist Party of Nepal (M.L.)
Bardiya,66,2,Raish Ahamad Shekh,4,Rastriya Prajatantra Party
Bardiya,66,2,Mangal Prasad Tharu,24,"Madhesi People's Rights Forum, Nepal"
Bardiya,66,2,Harischandra Yadav,62,Tarai Madhes Loktantrik Party
Bardiya,66,2,Kasim Ali Siddiki,20,Nepal Sadhvawana Party (Anandidevi)
Bardiya,66,2,Ramsurat Ahir,22,Communist Party of Nepal (United Marxist)
Bardiya,66,2,Gita Basnet,13,Rastriya Prajatantra Party Nepal
Bardiya,66,2,Rajab Ali Gujar,3,Rastriya Janshakti Party
Bardiya,66,2,Durga Dutta Adhikari,5,Janamorcha Nepal
Bardiya,66,2,Nirmala Aryal,9,Rastriya Janamorcha
Bardiya,66,2,Thir Bahadur Oli,7,Nepal Workers and Peasants Party
Bardiya,66,2,Rakesh Sharma,99,Independent
Bardiya,66,2,D.B. Chhetri,99,Independent
Bardiya,66,2,Ram  Bahadur Malla,27,Hindu Democratic Party
Bardiya,66,2,Luxmi Prasad Sharma Bhattarai,99,Independent
Bardiya,66,3,Sant Kumar Tharu,6,Communist Party of Nepal (Maoists)
Bardiya,66,3,Parshu Ram Tharu,2,Nepali Congress
Bardiya,66,3,Luxman Raj Gyawali,1,Communist Party of Nepal  (UML)
Bardiya,66,3,Lachhiram Raidas Chamar,15,Communist Party of Nepal (M.L.)
Bardiya,66,3,Tikaram Chaudhari Tharu,4,Rastriya Prajatantra Party
Bardiya,66,3,Chitra Prasad Khanal,99,Independent
Bardiya,66,3,Pramod Bikram Rana,13,Rastriya Prajatantra Party Nepal
Bardiya,66,3,Hari Prasad Tharu,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Bardiya,66,3,Parbati Adhikari,5,Janamorcha Nepal
Bardiya,66,3,Lok  Bahadur Ranamagar,9,Rastriya Janamorcha
Bardiya,66,3,Ram  Bahadur Tharu,3,Rastriya Janshakti Party
Bardiya,66,3,Krishna  Bahadur Hamal,12,Rastriya Janamukti Party
Bardiya,66,3,Kanheiya Lal Tharu,20,Nepal Sadhvawana Party (Anandidevi)
Bardiya,66,3,Satendra Yadav,24,"Madhesi People's Rights Forum, Nepal"
Bardiya,66,3,Ram Shahi Chaudhari,61,Sadhvawana Party
Bardiya,66,4,Ramcharan Chaudhari (Tharu),6,Communist Party of Nepal (Maoists)
Bardiya,66,4,Arun Prakash Singh Rathur,2,Nepali Congress
Bardiya,66,4,Sushma Chaudhari,1,Communist Party of Nepal  (UML)
Bardiya,66,4,Gopal dahit,4,Rastriya Prajatantra Party
Bardiya,66,4,Kol Raj Puri,15,Communist Party of Nepal (M.L.)
Bardiya,66,4,Jaya Bahadur Khadka,5,Janamorcha Nepal
Bardiya,66,4,Prem Prakash Sunar,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Bardiya,66,4,Khadak  Bahadur Malla,14,Communist Party of Nepal (Unified)
Bardiya,66,4,Nagendra Prasad Regmi,24,"Madhesi People's Rights Forum, Nepal"
Bardiya,66,4,Ram Kumar Baishya,99,Independent
Bardiya,66,4,Guma Kumari G.C.,9,Rastriya Janamorcha
Bardiya,66,4,Shiva Prasad  Chaudhari,99,Independent
Bardiya,66,4,Shambhu singh Shah Thakuri,13,Rastriya Prajatantra Party Nepal
Bajura,67,1,Dev Raj Joshi,2,Nepali Congress
Bajura,67,1,Karn Bahadur Thapa,1,Communist Party of Nepal  (UML)
Bajura,67,1,Min Bahadur Bista,6,Communist Party of Nepal (Maoists)
Bajura,67,1,Jung Kumar Giri,4,Rastriya Prajatantra Party
Bajura,67,1,Lokendra Bahadur Shahi,15,Communist Party of Nepal (M.L.)
Bajura,67,1,Shankar Jung Shah,5,Janamorcha Nepal
Bajura,67,1,Mahesh Shahi,7,Nepal Workers and Peasants Party
Bajura,67,1,Dharma Raj Giri,3,Rastriya Janshakti Party
Bajura,67,1,Min Bahadur Nepali,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Bajura,67,1,Man Raj Joshi,13,Rastriya Prajatantra Party Nepal
Achham,68,1,Sher Bahadur Kunwor,1,Communist Party of Nepal  (UML)
Achham,68,1,Jhapat B. Saud,6,Communist Party of Nepal (Maoists)
Achham,68,1,Gobinda Bahadur Shah,2,Nepali Congress
Achham,68,1,Bhadra Bahadur Shah,4,Rastriya Prajatantra Party
Achham,68,1,Srichakra Bhul,5,Janamorcha Nepal
Achham,68,1,Hiranya Bahadur Swar,3,Rastriya Janshakti Party
Achham,68,1,Chet Raj Mahato,9,Rastriya Janamorcha
Achham,68,2,Sharad Singh Bhandari,6,Communist Party of Nepal (Maoists)
Achham,68,2,Shiv Prasad  Upadhaya,1,Communist Party of Nepal  (UML)
Achham,68,2,Ram B. Bista,2,Nepali Congress
Achham,68,2,Jagat Bahadur Bogati,15,Communist Party of Nepal (M.L.)
Achham,68,2,Bhim Bahadur Bista,4,Rastriya Prajatantra Party
Achham,68,2,Janak Bahadur Dhami,5,Janamorcha Nepal
Achham,68,2,Bhakta Ram Jaisi,14,Communist Party of Nepal (Unified)
Achham,68,2,Shyam Bahadur Shahi,13,Rastriya Prajatantra Party Nepal
Achham,68,2,Jhankar B. Shahi,7,Nepal Workers and Peasants Party
Achham,68,2,Dan Bahadur Saud,3,Rastriya Janshakti Party
Achham,68,2,Nanda Sing Bohara,9,Rastriya Janamorcha
Achham,68,2,Chandra Bahadur Shahi,27,Hindu Democratic Party
Bajhang,69,1,Bhanu Bhakta Joshi,1,Communist Party of Nepal  (UML)
Bajhang,69,1,Dev Raj Regmi,6,Communist Party of Nepal (Maoists)
Bajhang,69,1,Arjun Jung B. Singh,2,Nepali Congress
Bajhang,69,1,Jagat Bahadur Singh,4,Rastriya Prajatantra Party
Bajhang,69,1,Bikram Bahadur Mandel,15,Communist Party of Nepal (M.L.)
Bajhang,69,1,Chandra Bahadur Singh,3,Rastriya Janshakti Party
Bajhang,69,1,Hari Aagri,9,Rastriya Janamorcha
Bajhang,69,1,Madan Bahadur Bhandari,13,Rastriya Prajatantra Party Nepal
Bajhang,69,1,Gajendra Bahadur Thapa,34,League Nepal Shanti Ekata Party
Bajhang,69,2,Shankar Bahadur Khadka,6,Communist Party of Nepal (Maoists)
Bajhang,69,2,Birendra Bahadur Bhandari,1,Communist Party of Nepal  (UML)
Bajhang,69,2,Satya Raj Bhandari,2,Nepali Congress
Bajhang,69,2,Bishow Prakash Jethara,4,Rastriya Prajatantra Party
Bajhang,69,2,Padam  Bahadur Bhandari,15,Communist Party of Nepal (M.L.)
Bajhang,69,2,Jay Bahadur  Dhami,14,Communist Party of Nepal (Unified)
Bajhang,69,2,Janak Raj Joshi,5,Janamorcha Nepal
Bajhang,69,2,Dipak Bahadur Singh,3,Rastriya Janshakti Party
Bajhang,69,2,Shiv Adhikari,13,Rastriya Prajatantra Party Nepal
Doti,70,1,Harka Bahadur Singh,1,Communist Party of Nepal  (UML)
Doti,70,1,Bir Bahadur Balayar,2,Nepali Congress
Doti,70,1,Trilochan Bhatta,6,Communist Party of Nepal (Maoists)
Doti,70,1,Bahadur Singh Khadka,4,Rastriya Prajatantra Party
Doti,70,1,Aanka Bahadur Khadka,3,Rastriya Janshakti Party
Doti,70,1,Hikmat Sob,5,Janamorcha Nepal
Doti,70,1,Siddha Raj Bhat,9,Rastriya Janamorcha
Doti,70,1,Janak Bahadur Majhi,13,Rastriya Prajatantra Party Nepal
Doti,70,2,Khem Bahadur Bum,6,Communist Party of Nepal (Maoists)
Doti,70,2,Prem Bahadur Ale,1,Communist Party of Nepal  (UML)
Doti,70,2,Siddha Raj Ojha,2,Nepali Congress
Doti,70,2,Mani Raj Bhatta,9,Rastriya Janamorcha
Doti,70,2,Rana Bahadur Balayar,4,Rastriya Prajatantra Party
Doti,70,2,Shekhar Dutta Bhatta,3,Rastriya Janshakti Party
Doti,70,2,Chandra Dev Ojha,5,Janamorcha Nepal
Doti,70,2,Thir Bahadur Saud Malasi,13,Rastriya Prajatantra Party Nepal
Doti,70,2,Dil Bahadur Bum,99,Independent
Kailali,71,1,Rupa So.Si.  Chaudhari,6,Communist Party of Nepal (Maoists)
Kailali,71,1,Fakir Singh Kadayat,2,Nepali Congress
Kailali,71,1,Madan Kumari Shah (Gariya),1,Communist Party of Nepal  (UML)
Kailali,71,1,Jagat Bahadur Bogati,15,Communist Party of Nepal (M.L.)
Kailali,71,1,Pradip Kumar  Chaudhari (Mahato),66,Federal Democratic National Forum
Kailali,71,1,Resham Lal  Chaudhari,99,Independent
Kailali,71,1,Dhirendra Bahadur Rawol,4,Rastriya Prajatantra Party
Kailali,71,1,Nara Bahadur Shah,3,Rastriya Janshakti Party
Kailali,71,1,Moti Ram Jaishi,5,Janamorcha Nepal
Kailali,71,1,Netra Prasad Joshi,24,"Madhesi People's Rights Forum, Nepal"
Kailali,71,1,Moti Ram Dagaura,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Kailali,71,1,Rita Devi Malla,14,Communist Party of Nepal (Unified)
Kailali,71,1,Madan Kunwor,13,Rastriya Prajatantra Party Nepal
Kailali,71,1,Ramesh Kumar Rawol,7,Nepal Workers and Peasants Party
Kailali,71,1,Gunendra J.C. Gharti Chhetri,9,Rastriya Janamorcha
Kailali,71,2,Bhagat Bahadur Baduwal,6,Communist Party of Nepal (Maoists)
Kailali,71,2,Mohan Singh Rathour,1,Communist Party of Nepal  (UML)
Kailali,71,2,Tika Kumari  Chaudhari,2,Nepali Congress
Kailali,71,2,Dinesh kumar Shah,4,Rastriya Prajatantra Party
Kailali,71,2,Chhallu Prasad Kathariya (Tharu),8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Kailali,71,2,Kalap Singh Tharu,3,Rastriya Janshakti Party
Kailali,71,2,Bhoj Raj Bhatta,5,Janamorcha Nepal
Kailali,71,2,Sher Bahadur Bhandari,24,"Madhesi People's Rights Forum, Nepal"
Kailali,71,2,Shrikrishna  Chaudhari Tharu,7,Nepal Workers and Peasants Party
Kailali,71,2,Om Prakash Pun,14,Communist Party of Nepal (Unified)
Kailali,71,2,Laxmi Prasad Devkota,70,Nepal Sukumbasi Party (Loktantrik)
Kailali,71,2,Til Bahadur Damai,9,Rastriya Janamorcha
Kailali,71,2,Parshu Ram Chaudhari,99,Independent
Kailali,71,3,Bir Man  Chaudhari,6,Communist Party of Nepal (Maoists)
Kailali,71,3,Mohan Raj Malla,4,Rastriya Prajatantra Party
Kailali,71,3,Hori Lal  Chaudhari,1,Communist Party of Nepal  (UML)
Kailali,71,3,Chandra Singh Bhattarai,2,Nepali Congress
Kailali,71,3,Buddhi Sagar Chaudhari,99,Independent
